0.0 0.0
0.1047198 0.108459664459
0.2094396 0.417959906828
0.3141594 0.925052917332
0.4188792 1.61349419841
0.523599 2.44400286007
0.6283188 3.37435114596
0.7330386 4.3585337383
0.8377584 5.34081835419
0.9424782 6.26963256197
1.047198 7.1005880864
1.1519178 7.80968417604
1.2566376 8.38045658644
1.3613574 8.79037878971
1.4660772 9.02148973808
1.570797 9.06540883819
1.6755168 8.92347798695
1.7802366 8.59167911102
1.8849564 8.08130344118
1.9896762 7.42935923289
2.094396 6.66840137713
2.1991158 5.82512307281
2.3038356 4.93110041481
2.4085554 4.01514616881
2.5132752 3.11016335937
2.617995 2.26161515083
2.7227148 1.50845818318
2.8274346 0.881162433549
2.9321544 0.41610289205
3.0368742 0.138489082796
3.141594 0.0560541593413
