-0.6 5.48965795056
-0.56 4.55999465503
-0.52 3.75609281017
-0.48 3.05876001038
-0.44 2.45704792003
-0.4 1.93756649044
-0.36 1.49485468026
-0.32 1.12429161001
-0.28 0.814640140319
-0.24 0.558391340011
-0.2 0.353497320445
-0.16 0.197122540565
-0.12 0.087140345177
-0.08 0.0256773900725
-0.04 0.0
0.0 0.014860330446
0.04 0.0641934754797
0.08 0.149417205032
0.12 0.267695980434
0.16 0.419791195203
0.2 0.589057180459
0.24 0.778828320565
0.28 0.995589599994
0.32 1.22781507505
0.36 1.48351252022
0.4 1.77586194521
0.44 2.10236912514
0.48 2.46025103018
0.52 2.84609451002
0.56 3.25194430021
0.6 3.67401968013
